,value,open_value,market_cap(억원),market_cap_rank,title
0,82500,82800,4925071,코스피1위,삼성전자
1,141500,143500,103123,코스피2위,SK하이닉스
2,375000,372000,615988,코스피3위,NAVER
3,72800,72700,599062,코스피4위,삼성전자우
4,831000,865000,586622,코스피5위,LG화학
5,237000,238500,506394,코스피6위,현대차
6,750000,763000,496238,코스피7위,삼성바이오로직스
7,674000,683000,463473,코스피8위,삼성SDI
8,488000,497500,432749,코스피9위,카카오
9,297500,300000,401707,코스피10위,셀트리온
10,79400,74500,321858,코스피11위,기아차
11,303000,305500,288016,코스피12위,현대모비스
12,281500,279000,245431,코스피13위,POSCO
13,260500,259500,24873,코스피14위,SK이노베이션
14,146500,148000,239744,코스피15위,LG전자
15,1513000,1566000,236303,코스피16위,LG생활건강
16,121500,122500,227068,코스피17위,삼성물산
17,936000,951000,205490,코스피18위,엔씨소프트
18,247500,247000,199846,코스피19위,SK텔레콤
19,262500,268000,184696,코스피20위,SK
20,43800,44650,182124,코스피21위,KB금융
21,32950,33650,17220,코스피22위,신한지주
22,93900,94900,162031,코스피23위,LG
23,194500,194500,15500,코스피24위,삼성에스디에스
24,75000,75400,15,코스피25위,삼성생명
25,22700,22900,145726,코스피26위,한국전력
26,189500,190500,141545,코스피27위,삼성전기
27,234500,232000,137085,코스피28위,아모레퍼시픽
28,158000,158000,122392,코스피29위,포스코케미칼
29,37050,37400,111240,코스피30위,하나금융지주
30,318000,313500,108996,코스피31위,롯데케미칼
31,78300,79200,107500,코스피32위,KT&G
32,123500,126500,106070,코스피33위,넷마블
33,85000,85400,95695,코스피34위,S-Oil
34,118000,122000,92410,코스피35위,SK바이오팜
35,15450,15700,82472,코스피36위,한온시스템
36,173000,173500,81958,코스피37위,삼성화재
37,22600,22850,8866,코스피38위,LG디스플레이
38,112000,111000,79266,코스피39위,한국조선해양
39,403500,410500,76140,코스피40위,고려아연
40,206500,202500,73563,코스피41위,빅히트
41,193000,187500,72375,코스피42위,현대글로비스
42,45050,45500,72019,코스피43위,한화솔루션
43,9580,9750,69193,코스피44위,우리금융지주
44,26000,25900,67889,코스피45위,KT
45,211000,212000,64287,코스피46위,금호석유
46,19000,17900,62322,코스피47위,HMM
47,8330,8420,61531,코스피48위,기업은행
48,406500,400000,61195,코스피49위,CJ제일제당
49,9340,9510,6273,코스피50위,미래에셋대우
50,47650,49950,59026,코스피51위,한국타이어앤테크놀로지
51,64700,63800,53350,코스피52위,아모레G
52,39950,40000,53312,코스피53위,현대제철
53,24200,24200,51774,코스피54위,강원랜드
54,11800,12000,51520,코스피55위,LG유플러스
55,41705,41960,5880,,KODEX 200
56,128500,131500,5804,코스피57위,오리온
57,28150,28200,49040,코스피58위,대한항공
58,87300,90000,48649,코스피59위,한국금융지주
59,64700,66000,47748,코스피60위,코웨이
60,169000,170000,47110,코스피61위,이마트
61,199000,199500,47098,코스피62위,LG이노텍
62,117500,117000,44495,코스피63위,SKC
63,83800,82600,44401,코스피64위,신풍제약
64,39800,40550,44320,코스피65위,현대건설
65,377000,374000,44265,코스피66위,SK케미칼
66,378500,376500,44234,코스피67위,녹십자
67,64500,64900,43411,코스피68위,한미사이언스
68,62000,62800,43383,코스피69위,유한양행
69,270500,271000,42735,코스피70위,현대중공업지주
70,11150,11100,41499,,맥쿼리인프라
71,343000,341000,41428,코스피72위,한미약품
72,6560,6540,41328,코스피73위,삼성중공업
73,40300,40800,4179,코스피74위,동서
74,60600,60100,4155,코스피75위,한진칼
75,10600,10700,39712,코스피76위,두산중공업
76,32950,31550,38176,코스피77위,삼성카드
77,164000,165500,37412,코스피78위,CJ대한통운
78,102000,104000,37215,코스피79위,현대차2우B
79,39000,39000,36237,코스피80위,GS
80,33600,33500,35250,코스피81위,롯데지주
81,118500,119000,33522,코스피82위,롯데쇼핑
82,6650,6770,33507,코스피83위,쌍용양회
83,129000,131000,33440,코스피84위,키움증권
84,110000,106500,33209,코스피85위,더존비즈온
85,50000,51200,32747,코스피86위,두산퓨얼셀
86,36550,37100,32639,코스피87위,삼성증권
87,32350,33700,32431,코스피88위,두산밥캣
88,33100,34000,32264,코스피89위,한국항공우주
89,69900,70800,32231,코스피90위,일진머티리얼즈
90,81600,81700,32026,코스피91위,호텔신라
91,83000,83900,31539,코스피92위,에스원
92,36350,36400,3999,코스피93위,GS건설
93,5720,5410,3577,코스피94위,팬오션
94,10850,11050,3533,코스피95위,NH투자증권
95,389500,403000,29948,코스피96위,LG화학우
96,125000,118000,29812,코스피97위,OCI
97,31850,32500,29402,코스피98위,한국가스공사
98,62500,61200,29348,코스피99위,만도
99,41400,41350,29311,코스피100위,DB손해보험
100,36200,35200,27874,코스피101위,GS리테일
101,3205,3245,27836,코스피102위,한화생명
102,244000,241000,27658,코스피103위,한솔케미칼
103,22350,21700,27574,코스피104위,포스코인터내셔널
104,159000,159000,27481,코스피105위,BGF리테일
105,25450,25600,27305,코스피106위,대우조선해양
106,130000,124000,27300,코스피107위,현대오토에버
107,92700,93200,27047,코스피108위,CJ
108,267000,267500,26287,코스피109위,신세계
109,41540,41700,25776,,TIGER 200
110,3760,3735,25416,코스피111위,메리츠증권
111,104000,104500,25331,코스피112위,현대차우
112,12900,12900,25284,코스피113위,삼성엔지니어링
113,56400,56400,25041,코스피114위,DB하이텍
114,5870,5910,24397,코스피115위,대우건설
115,40000,40400,24301,코스피116위,휠라홀딩스
116,34250,33850,24021,코스피117위,하이트진로
117,363500,348000,23628,코스피118위,대한유화
118,99500,98200,23416,코스피119위,한샘
119,38800,36950,23317,코스피120위,피비파마
120,21000,20000,23148,코스피121위,한화시스템
121,69900,70500,22508,코스피122위,LS
122,19450,19600,22376,코스피123위,제일기획
123,29350,29900,22000,코스피124위,한화
124,54000,51300,21569,코스피125위,현대미포조선
125,111000,110500,21488,코스피126위,DL이앤씨
126,2175,2155,21469,,KODEX 200선물인버스2X
127,139000,137500,21406,코스피128위,F&F
128,19600,19300,21392,코스피129위,현대로템
129,36550,36600,21251,코스피130위,대웅
130,77100,77300,2967,코스피131위,현대위아
131,560000,565000,2563,코스피132위,오뚜기
132,21900,21550,19579,코스피133위,현대해상
133,171000,167500,19539,코스피134위,종근당
134,16100,15750,19421,코스피135위,메리츠화재
135,5900,5950,19230,코스피136위,BNK금융지주
136,82000,80900,19190,코스피137위,현대백화점
137,102725,102730,19168,,KODEX 단기채권
138,36900,37500,18682,코스피139위,한화에어로스페이스
139,42000,40400,18611,코스피140위,영원무역
140,27850,20950,18057,코스피141위,부광약품
141,411000,402000,17787,코스피142위,효성티앤씨
142,199500,199000,17728,코스피143위,KCC
143,26800,26650,17663,코스피144위,HDC현대산업개발
144,43100,42850,17591,코스피145위,현대엘리베이
145,37100,35900,17447,코스피146위,녹십자홀딩스
146,9925,9960,17428,,KODEX 삼성그룹
147,57500,58100,17250,코스피148위,LS ELECTRIC
148,13390,13390,17005,,KODEX MSCI Korea TR
149,7860,7810,16992,코스피150위,두산인프라코어
150,13425,13525,16936,,KODEX 200TR
151,80100,80600,16878,코스피152위,효성
152,275000,277500,16727,코스피153위,농심
153,53700,53600,16589,코스피154위,아이에스동서
154,12250,11850,16416,코스피155위,메리츠금융지주
155,25880,26075,16149,,KODEX 레버리지
156,17250,17950,16046,코스피157위,한국앤컴퍼니
157,135500,137000,15700,코스피158위,대웅제약
158,72400,69300,15266,코스피159위,씨에스윈드
159,16825,16910,15126,,TIGER MSCI Korea TR
160,21750,20600,15067,코스피161위,롯데관광개발
161,55000,51800,14838,코스피162위,코오롱인더
162,705000,698000,14803,코스피163위,LG생활건강우
163,109200,108820,14478,,KODEX 종합채권(AA-이상)액티브
164,45150,43500,13811,코스피165위,솔루스첨단소재
165,5560,5410,13799,코스피166위,SK네트웍스
166,53400,53000,13777,코스피167위,롯데정밀화학
167,189500,188000,13530,코스피168위,신세계인터내셔날
168,69100,68500,13519,코스피169위,NHN
169,93400,90200,13456,코스피170위,지누스
170,86500,83600,13357,코스피171위,DL
171,57500,55700,13157,코스피172위,한국콜마
172,292500,284500,13104,코스피173위,효성첨단소재
173,50100,49500,12835,코스피174위,동원시스템즈
174,31100,29850,12682,코스피175위,명신산업
175,90200,88900,12628,코스피176위,세방전지
176,65400,65000,12451,코스피177위,SK디스커버리
177,61800,60500,12360,코스피178위,이노션
178,71400,70200,12271,코스피179위,LG전자우
179,27200,26250,12204,코스피180위,다우기술
180,41750,42075,12108,,KBSTAR 200
181,26850,27000,12082,코스피182위,한전KPS
182,3995,3965,12061,,KODEX 인버스
183,7070,7050,11959,코스피184위,DGB금융지주
184,11900,11750,11901,코스피185위,KG동부제철
185,6450,6040,11797,코스피186위,영진약품
186,22050,22150,11519,코스피187위,한올바이오파마
187,5830,5850,11484,코스피188위,JB금융지주
188,23700,22100,11424,코스피189위,에스엘
189,620000,641000,11421,코스피190위,영풍
190,3975,3990,11419,코스피191위,금호타이어
191,22150,21750,11408,코스피192위,한미반도체
192,21450,20750,11180,코스피193위,보령제약
193,14800,14700,11013,코스피194위,아시아나항공
194,18675,18705,1850,,KODEX 2차전지산업
195,22050,22650,1825,코스피196위,솔루엠
196,27300,26600,1581,코스피197위,LG상사
197,104500,101500,1502,코스피198위,코스맥스
198,942000,930000,1488,코스피199위,태광산업
199,114500,116000,1277,코스피200위,롯데칠성
200,36600,35500,1257,코스피201위,풍산
201,55300,56000,1161,코스피202위,더블유게임즈
202,52000,49700,9925,코스피203위,일양약품
203,15950,15950,9866,코스피204위,GKL
204,13230,13410,9856,,KODEX 코스닥150 레버리지
205,24500,23700,9842,코스피206위,티와이홀딩스
206,28000,27600,9828,코스피207위,CJ CGV
207,21500,20700,9675,코스피208위,진에어
208,16050,16000,9623,코스피209위,파미셀
209,259500,252500,9543,코스피210위,동원산업
210,79500,79300,9540,코스피211위,현대홈쇼핑
211,7860,7820,9461,코스피212위,코리안리
212,102995,102960,9439,,KODEX 단기채권PLUS
213,67200,65500,9367,코스피214위,하나투어
214,22900,22600,9361,코스피215위,휴켐스
215,15450,14550,9354,코스피216위,화승엔터프라이즈
216,10100,10050,9353,코스피217위,후성
217,62700,62700,9169,코스피218위,S&T모티브
218,37150,37550,9150,코스피219위,한섬
219,40550,39450,9098,코스피220위,쿠쿠홈시스
220,127000,121500,9033,코스피221위,쿠쿠홀딩스
221,23350,22550,8990,코스피222위,제주항공
222,9060,9010,8852,코스피223위,현대그린푸드
223,37450,36000,8841,코스피224위,롯데하이마트
224,39215,39450,8753,,TIGER 200 IT
225,100100,100100,8747,,TIGER 단기통안채
226,24950,25000,8645,코스피227위,대상
227,13750,13850,8614,코스피228위,오리온홀딩스
228,4995,4975,8590,,롯데리츠
229,8990,9110,8579,코스피230위,동국제강
230,5180,5160,8578,,제이알글로벌리츠
231,52600,50600,8545,코스피232위,유나이티드제약
232,91600,92500,8455,코스피233위,SK가스
233,14875,14965,8419,,TIGER TOP10
234,981,983,8402,코스피235위,대한전선
235,79500,76200,8280,코스피236위,한국단자
236,20600,19200,8240,코스피237위,한세실업
237,8420,8000,8224,코스피238위,넥센타이어
238,5720,5550,8194,,ESR켄달스퀘어리츠
239,37000,38550,8140,코스피240위,LIG넥스원
240,3295,3200,8049,코스피241위,대한해운
241,116000,117000,8034,코스피242위,한일시멘트
242,75800,76300,8003,코스피243위,아모레퍼시픽우
243,42005,42300,8002,,ARIRANG 200
244,492000,481000,7960,코스피245위,삼성SDI우
245,124000,123000,7957,코스피246위,롯데제과
246,14800,14300,7845,코스피247위,락앤락
247,16070,16160,7786,,TIGER KRX2차전지K-뉴딜
248,46650,47050,7708,코스피249위,두산
249,198000,194500,7641,코스피250위,동원F&B
250,151000,153000,7505,코스피251위,미원상사
251,16845,16765,7454,,TIGER 2차전지테마
252,41900,42280,7395,,KINDEX 200
253,37450,36000,7378,코스피254위,현대건설기계
254,44650,44300,7316,코스피255위,제이콘텐트리
255,85400,86300,7314,코스피256위,삼양홀딩스
256,226500,218000,7226,코스피257위,효성화학
257,14600,14250,7215,코스피258위,대덕전자
258,116000,113500,7140,코스피259위,동아쏘시오홀딩스
259,4000,4060,7081,코스피260위,미래에셋생명
260,44200,44000,7059,코스피261위,케이씨씨글라스
261,67900,66500,7058,코스피262위,삼화콘덴서
262,13900,13450,7058,코스피263위,대신증권
263,82100,82500,6932,코스피264위,동아에스티
264,50600,49700,6884,코스피265위,경동나비엔
265,61200,59000,6774,코스피266위,덴티움
266,30700,31250,6770,코스피267위,대림건설
267,72400,71200,6751,코스피268위,효성중공업
268,25500,25150,6735,코스피269위,애경산업
269,17500,17350,6688,코스피270위,한전기술
270,35050,35400,6656,코스피271위,SK디앤디
271,4120,4210,6648,코스피272위,동양생명
272,87100,88500,6561,코스피273위,삼양식품
273,10950,10900,6542,코스피274위,HDC
274,38700,38200,6510,코스피275위,한일현대시멘트
275,16950,17100,6421,코스피276위,NICE
276,71500,71200,6412,코스피277위,LG하우시스
277,16800,16850,6404,코스피278위,풀무원
278,17650,17400,6362,코스피279위,현대일렉트릭
279,42300,44000,6323,코스피280위,한진
280,14100,13800,6313,코스피281위,진원생명과학
281,44350,46500,6299,코스피282위,일진다이아
282,64240,64195,6296,,TIGER 미국나스닥100
283,29150,28750,6279,코스피284위,JW중외제약
284,42400,42200,6235,코스피285위,제일약품
285,56500,57100,6215,코스피286위,부산가스
286,3070,3075,6193,코스피287위,신성이엔지
287,9380,9270,6183,코스피288위,드림텍
288,71200,71100,6144,코스피289위,SPC삼립
289,41830,41925,6107,,KOSEF 200
290,3055,3010,6098,코스피291위,유안타증권
291,39450,39700,6074,코스피292위,롯데정보통신
292,4325,4420,6055,코스피293위,미래에셋대우2우B
293,7270,6950,6054,코스피294위,한진중공업
294,27300,27000,5987,코스피295위,잇츠한불
295,10400,10500,5985,코스피296위,우리금융캐피탈
296,2780,2720,5964,코스피297위,한화투자증권
297,51100,49700,5912,코스피298위,서흥
298,41710,42025,5902,,HANARO 200
299,19850,20500,5806,코스피300위,코스모신소재
300,11440,11280,5766,,TIGER 차이나전기차SOLACTIVE
301,39250,37600,5761,코스피302위,SGC에너지
302,58200,58500,5733,코스피303위,빙그레
303,112000,112500,5712,코스피304위,미원에스씨
304,22950,22700,5692,코스피305위,율촌화학
305,54800,55800,5652,코스피306위,삼양사
306,33100,32700,5627,코스피307위,해성디에스
307,40800,40300,5563,코스피308위,영원무역홀딩스
308,635,650,5551,코스피309위,우리종금
309,62300,61000,5538,코스피310위,유니드
310,11300,11150,5343,코스피311위,SK렌터카
311,2100,2040,5302,코스피312위,한국토지신탁
312,14700,14350,5272,코스피313위,세아베스틸
313,5500,5660,5264,코스피314위,BGF
314,25050,25000,5226,코스피315위,케이씨텍
315,1675,1730,5198,코스피316위,롯데손해보험
316,103500,102000,5185,코스피317위,종근당홀딩스
317,11750,11400,5165,코스피318위,한국카본
318,7325,7325,5128,,QV 코스피 변동성 매칭형 양매도 ETN
319,3720,3515,5117,코스피320위,삼부토건
320,54400,55200,5106,코스피321위,신영증권
321,27300,26850,5071,코스피322위,한국콜마홀딩스
322,19850,20100,5004,코스피323위,코오롱글로벌
323,97000,97700,4850,코스피324위,서울가스
324,3880,3900,4810,코스피325위,한국자산신탁
325,48760,49100,4730,,KOSEF 200TR
326,11300,11150,4710,코스피327위,디피씨
327,7270,7230,4700,코스피328위,교보증권
328,13960,13950,4649,,SMART 200TR
329,27040,26795,4624,,KODEX 미국FANG플러스(H)
330,8820,8560,4624,코스피331위,광동제약
331,11850,11800,4610,코스피332위,태영건설
332,4165,4145,4589,코스피333위,남선알미늄
333,28250,28100,4545,코스피334위,대성홀딩스
334,15450,15600,4518,코스피335위,LF
335,12465,12500,4487,,TIGER KRX BBIG K-뉴딜
336,1125,1125,4484,코스피337위,에이프로젠제약
337,7200,7370,4432,코스피338위,삼성제약
338,18400,17600,4416,코스피339위,송원산업
339,3780,3690,4413,코스피340위,한화손해보험
340,4875,4845,4407,,KODEX 코스닥150선물인버스
341,17600,17850,4397,코스피342위,교촌에프앤비
342,41600,41000,4356,코스피343위,한라홀딩스
343,136000,136500,4341,코스피344위,삼성화재우
344,13150,13000,4340,코스피345위,모토닉
345,7740,7550,4282,코스피346위,화승인더
346,36950,37450,4278,코스피347위,지역난방공사
347,376000,382500,4256,코스피348위,롯데푸드
348,8550,8410,4248,코스피349위,남해화학
349,17850,18200,4245,코스피350위,선진
350,3710,3670,4188,코스피351위,현대퓨처넷
351,2770,0,4151,코스피352위,쌍용차
352,31250,30650,4140,코스피353위,AK홀딩스
353,10350,8900,4117,코스피354위,동방
354,22550,22800,4116,코스피355위,SBS
355,8540,8400,4084,코스피356위,스카이라이프
356,17150,17200,4082,코스피357위,일동제약
357,4365,4700,4077,코스피358위,필룩스
358,165000,165000,4068,코스피359위,DI동일
359,23035,22735,4066,,KODEX 자동차
360,14500,13950,4050,코스피361위,동화약품
361,19600,19615,4038,,KODEX Top5PlusTR
362,44500,44850,3986,코스피363위,아세아제지
363,28450,27750,3945,코스피364위,KG케미칼
364,55800,55300,3936,코스피365위,신영증권우
365,7830,7830,3915,,삼성 코스피 양매도 5% OTM ETN
366,828,830,3913,코스피367위,SK증권
367,13665,13750,3826,,KODEX 코스닥 150
368,27750,27500,3819,코스피369위,한독
369,6010,5760,3807,코스피370위,YG PLUS
370,16500,17600,3795,코스피371위,고려제강
371,7230,7200,3783,,신한알파리츠
372,4540,4465,3778,코스피373위,알루코
373,23250,23300,3766,코스피374위,하나제약
374,27750,27750,3761,코스피375위,케이씨
375,9430,9500,3739,,KODEX WTI원유선물(H)
376,740,750,3730,,삼성 레버리지 WTI원유 선물 ETN
377,2560,2530,3724,코스피378위,진흥기업
378,11050,11200,3723,코스피379위,엔에스쇼핑
379,4000,4005,3713,,맵스리얼티1
380,635,645,3683,,신한 레버리지 WTI원유 선물 ETN(H)
381,30740,30890,3658,,KODEX 코스피
382,32500,32300,3640,코스피383위,현대에너지솔루션
383,7900,7980,3638,코스피384위,한국철강
384,3755,3795,3637,코스피385위,유진투자증권
385,65900,65800,3615,코스피386위,종근당바이오
386,5780,5700,3605,코스피387위,무림P&P
387,60800,62400,3562,코스피388위,한국금융지주우
388,19100,19000,3553,코스피389위,환인제약
389,15300,15400,3551,코스피390위,하이트진로홀딩스
390,25500,24850,3544,코스피391위,삼진제약
391,17185,17320,3540,,KODEX 선진국MSCI World
392,3420,3365,3527,코스피393위,이월드
393,9700,9890,3513,코스피394위,대상홀딩스
394,10950,10600,3508,코스피395위,애경유화
395,4520,4525,3501,코스피396위,LG헬로비전
396,52600,53500,3497,코스피397위,조광피혁
397,4930,5070,3491,코스피398위,태림포장
398,4120,4105,3475,코스피399위,엘브이엠씨홀딩스
399,89200,88100,3475,코스피400위,아세아시멘트
400,11450,11500,3440,코스피401위,현대차증권
401,14550,14350,3437,코스피402위,코리아써키트
402,29800,29550,3427,코스피403위,퍼시스
403,73700,73000,3418,코스피404위,농심홀딩스
404,84000,83100,3406,코스피405위,삼천리
405,33900,30650,3390,코스피406위,삼성출판사
406,1845,1820,3389,코스피407위,에이프로젠 KIC
407,16650,16100,3371,코스피408위,대원제약
408,13600,13150,3352,코스피409위,대한제강
409,4800,4800,3342,,코람코에너지리츠
410,16200,15950,3327,코스피411위,현대리바트
411,4850,4795,3319,코스피412위,JW홀딩스
412,5220,5200,3306,,이리츠코크렙
413,12050,11850,3304,코스피414위,경방
414,12650,12750,3302,코스피415위,동성제약
415,113500,112500,3299,코스피416위,삼성전기우
416,20700,20450,3278,코스피417위,JW생명과학
417,25000,25220,3250,,KINDEX 200TR
418,2940,2795,3244,코스피419위,티웨이항공
419,249500,243500,3244,코스피420위,한국쉘석유
420,55300,52800,3213,코스피421위,국도화학
421,17900,17750,3206,코스피422위,이연제약
422,8740,8890,3202,코스피423위,금호산업
423,12250,12100,3199,코스피424위,코스모화학
424,12300,12450,3186,코스피425위,이수화학
425,78800,78900,3152,코스피426위,조선내화
426,3720,3720,3151,코스피427위,대교
427,12200,12230,3148,,TIGER 차이나CSI300
428,50220,50220,3147,,TIGER CD금리투자KIS(합성)
429,10900,10700,3141,코스피430위,한일홀딩스
430,13100,13150,3118,코스피431위,한솔제지
431,3795,3835,3115,코스피432위,에어부산
432,73600,75000,3111,코스피433위,CJ4우(전환)
433,21800,21200,3098,코스피434위,삼양패키징
434,19800,21150,3096,코스피435위,한농화성
435,20400,18500,3076,코스피436위,현대비앤지스틸
436,12850,12400,3072,코스피437위,경보제약
437,13650,13800,3067,코스피438위,한화3우B
438,9520,9680,3057,코스피439위,한솔테크닉스
439,8610,8640,3047,코스피440위,아이마켓코리아
440,11100,11200,3033,코스피441위,유니퀘스트
441,11200,10700,3029,코스피442위,삼화페인트
442,12600,12700,3024,코스피443위,그린케미칼
443,61900,61000,2996,코스피444위,KPX케미칼
444,18650,19000,2979,코스피445위,제일파마홀딩스
445,1245,1250,2972,코스피446위,동양
446,2900,2620,2965,코스피447위,인스코비
447,73900,74100,2956,코스피448위,세아홀딩스
448,2550,2580,2945,코스피449위,웅진씽크빅
449,2695,2495,2921,코스피450위,대영포장
450,2500,2520,2918,코스피451위,KEC
451,40950,41150,2904,코스피452위,아모레G3우(전환)
452,28800,28650,2903,코스피453위,신도리코
453,7240,7260,2896,코스피454위,한세예스24홀딩스
454,13845,13905,2894,,KBSTAR ESG사회책임투자
455,22700,22650,2866,코스피456위,코오롱
456,17500,17350,2853,코스피457위,S&T홀딩스
457,13150,12900,2852,코스피458위,경농
458,5000,4950,2842,코스피459위,세진중공업
459,10600,10600,2839,코스피460위,자이에스앤디
460,6870,6810,2838,코스피461위,경인양행
461,15700,16350,2810,코스피462위,자화전자
462,8080,8110,2788,코스피463위,휴비스
463,2225,2250,2787,코스피464위,금호에이치티
464,4335,4170,2785,코스피465위,흥국화재
465,14400,13800,2780,코스피466위,세방
466,1895,1930,2771,코스피467위,IHQ
467,18200,18000,2759,코스피468위,인지컨트롤스
468,27450,27300,2743,코스피469위,디티알오토모티브
469,12050,12100,2736,코스피470위,동부건설
470,14800,14800,2734,코스피471위,KISCO홀딩스
471,39800,40250,2730,코스피472위,E1
472,16795,16940,2721,,HANARO MSCI Korea TR
473,8050,8090,2714,코스피474위,도화엔지니어링
474,1925,1940,2693,코스피475위,SBS미디어홀딩스
475,183000,181500,2669,코스피476위,SK케미칼우
476,7200,7060,2644,코스피477위,팜스코
477,65000,67700,2619,코스피478위,신대양제지
478,9370,9120,2607,코스피479위,세종공업
479,9950,9900,2587,코스피480위,대신증권우
480,14000,14150,2585,코스피481위,삼영무역
481,30000,30650,2583,코스피482위,센트랄모텍
482,12250,12400,2572,코스피483위,삼익THK
483,4140,4095,2567,코스피484위,대원강업
484,24500,24150,2550,코스피485위,풍산홀딩스
485,17465,17390,2550,,TIGER 글로벌4차산업혁신기술(합성 H)
486,28500,27800,2545,코스피487위,계룡건설
487,4750,4680,2543,코스피488위,넥센
488,158500,158500,2536,코스피489위,광주신세계
489,3650,0,2520,코스피490위,화승알앤에이
490,10850,10800,2516,코스피491위,KSS해운
491,64800,66500,2509,코스피492위,신세계푸드
492,7770,7630,2486,코스피493위,현대약품
493,5030,5080,2482,코스피494위,일진홀딩스
494,3215,3050,2480,코스피495위,아남전자
495,87300,87700,2476,코스피496위,세아제강
496,81300,82000,2458,코스피497위,금호석유우
497,4070,4115,2455,코스피498위,KTB투자증권
498,184500,185500,2449,코스피499위,CJ제일제당 우
499,5730,5720,2432,코스피500위,DB금융투자
500,57500,57900,2429,코스피501위,KPX홀딩스
501,99600,99600,2419,코스피502위,현대차3우B
502,142000,142500,2400,코스피503위,대한제분
503,191000,190000,2384,코스피504위,SK이노베이션우
504,12025,12090,2381,,KODEX 골드선물(H)
505,8130,8200,2367,코스피506위,해태제과식품
506,326,299,2358,코스피507위,이아이디
507,6990,7000,2324,코스피508위,S&T중공업
508,135000,135500,2322,코스피509위,신세계 I&C
509,6385,6450,2321,,KODEX 은행
510,20850,20400,2314,코스피511위,아시아나IDT
511,369500,368000,2308,코스피512위,BYC
512,1605,1550,2307,코스피513위,신성통상
513,17350,16900,2295,코스피514위,현대상사
514,19800,19900,2289,코스피515위,효성ITX
515,5980,5820,2272,코스피516위,코오롱플라스틱
516,6700,6710,2271,코스피517위,대덕
517,21850,21750,2266,코스피518위,부국증권
518,4140,4215,2235,코스피519위,수산중공업
519,7260,7300,2223,코스피520위,LS전선아시아
520,3235,3225,2221,코스피521위,코오롱머티리얼
521,6740,6710,2221,코스피522위,HSD엔진
522,4430,4455,2215,,신한 WTI원유 선물 ETN(H)
523,4600,4655,2214,코스피524위,용평리조트
524,66700,66000,2211,코스피525위,LG우
525,12360,12390,2188,,KBSTAR Fn수소경제테마
526,4965,4950,2184,코스피527위,동성코퍼레이션
527,32845,32890,2168,,KINDEX 중국본토CSI300
528,47450,47800,2168,코스피529위,샘표식품
529,7220,6770,2166,코스피530위,KCTC
530,1575,1605,2156,코스피531위,동양물산
531,2735,2750,2155,코스피532위,LS네트웍스
532,11250,12400,2151,코스피533위,키다리스튜디오
533,18400,18150,2129,코스피534위,한신공영
534,295000,296500,2124,코스피535위,남양유업
535,10600,10400,2120,코스피536위,삼영전자
536,79300,79000,2109,코스피537위,일성신약
537,39600,39750,2099,코스피538위,대한방직
538,3200,3170,2094,코스피539위,SIMPAC
539,13720,13780,2085,,TIGER 코스닥150
540,15600,15800,2085,코스피541위,두산퓨얼셀1우
541,7710,7820,2084,코스피542위,에이블씨엔씨
542,1755,1770,2081,코스피543위,오리엔트바이오
543,86300,87800,2071,코스피544위,일신방직
544,4700,4800,2070,코스피545위,금양
545,6320,6080,2016,코스피546위,HDC현대EP
546,33550,33700,2013,코스피547위,예스코홀딩스
547,91600,90700,2007,코스피548위,아세아
548,6240,6290,2005,코스피549위,제주은행
549,22350,21700,2005,코스피550위,대한제당
550,8630,8530,1968,코스피551위,한국주철관
551,120670,121265,1967,,KOSEF 국고채10년
552,32750,32600,1965,코스피553위,포스코강판
553,12150,12100,1952,코스피554위,한국화장품
554,6810,6870,1941,코스피555위,무학
555,7910,7910,1939,코스피556위,성신양회
556,102960,102960,1935,,HANARO 단기통안채
557,7100,6700,1919,코스피558위,서연이화
558,16650,16300,1915,코스피559위,동아지질
559,47450,46950,1908,코스피560위,S-Oil우
560,4870,4830,1893,코스피561위,한라
561,78000,78700,1892,코스피562위,동일산업
562,62900,63000,1887,코스피563위,삼양통상
563,5550,5590,1884,코스피564위,명문제약
564,7940,7800,1884,코스피565위,대동공업
565,5960,5850,1877,코스피566위,디아이
566,16245,16350,1868,,KINDEX 베트남VN30(합성)
567,84900,82500,1868,코스피568위,신풍제약우
568,37250,37700,1862,코스피569위,사조산업
569,4135,4040,1862,코스피570위,이엔플러스
570,113500,113000,1847,코스피571위,삼성물산우B
571,9210,9230,1842,코스피572위,노루페인트
572,104320,104305,1835,,KBSTAR 단기통안채
573,44300,44600,1835,코스피574위,세아제강지주
574,7310,7310,1828,,하나 코스피 변동성추세 추종 양매도 ETN
575,45550,44300,1822,코스피576위,신세계건설
576,3885,3890,1819,코스피577위,AJ네트웍스
577,1990,2105,1814,코스피578위,대창
578,2195,2245,1812,코스피579위,GS글로벌
579,18110,18115,1811,,삼성 KTOP30 ETN
580,35795,35655,1808,,KODEX 반도체
581,4300,4525,1806,코스피582위,유니온머티리얼
582,1270,1235,1793,코스피583위,사조동아원
583,4310,4380,1767,,미래에셋 레버리지 원유선물혼합 ETN(H)
584,13400,12500,1759,코스피585위,비케이탑스
585,870,875,1750,코스피586위,DB
586,30855,30775,1743,,KBSTAR 코스피
587,15100,15000,1743,코스피588위,일동홀딩스
588,36900,36250,1741,코스피589위,테이팩스
589,7310,6990,1716,코스피590위,서연
590,4915,4500,1716,코스피591위,화신
591,47400,47550,1711,코스피592위,동남합성
